Date,TAVG,RH,Mental_Health,Substance,Schizophrenia,Mood,Anxiety,Behavioral,Personality,Intellectual,Developmental,Emotional,loc
2018-03-22,2.75333333333333,59.8533333333333,45,34,0,9,13,0,1,0,0,0,2
2018-03-23,4.87,43.75,39,25,2,7,12,0,0,1,1,1,2
2018-03-24,7.41,40.7566666666667,29,22,1,8,6,0,0,0,0,0,2
2018-03-25,3.45666666666667,81.5666666666667,51,37,0,13,18,0,0,0,0,0,2
2018-03-26,6.52333333333333,55.6433333333333,62,41,2,10,18,0,0,0,1,1,2
2018-03-27,7.02333333333333,48.5266666666667,49,39,2,13,11,0,0,0,0,0,2
2018-03-28,8.34333333333333,72.7766666666667,56,34,3,12,16,0,1,0,0,0,2
2018-03-29,14.82,78.7766666666667,47,35,0,11,12,0,1,0,0,0,2
2018-03-30,18.6266666666667,66.4033333333333,33,24,4,5,6,0,0,0,0,0,2
2018-03-31,11.2133333333333,58.26,39,26,1,8,16,0,3,2,0,0,2
2018-04-01,10.5033333333333,43.61,35,25,2,7,4,0,1,1,0,0,2
2018-04-02,15.3266666666667,45.7966666666667,50,41,2,8,12,0,0,0,0,0,2
2018-04-03,16.3533333333333,53.3733333333333,36,22,2,10,13,0,0,0,0,0,2
2018-04-04,16.7333333333333,67.9033333333333,48,30,0,4,16,0,0,0,0,0,2
2018-04-05,9.72,40.8533333333333,45,29,0,11,11,0,0,0,1,1,2
2018-04-06,9.22666666666667,36.7033333333333,43,33,2,6,9,0,1,0,1,1,2
2018-04-07,12.69,61.9733333333333,41,31,1,6,9,0,1,1,0,0,2
2018-04-08,6.65333333333333,85.6833333333333,51,32,1,10,15,0,0,0,0,0,2
2018-04-09,6.17,54.3833333333333,56,36,1,17,19,0,1,2,0,0,2
2018-04-10,8.1,81.0066666666667,49,34,1,16,13,0,1,0,1,1,2
2018-04-11,12.29,46.56,60,41,7,5,19,0,2,0,0,0,2
2018-04-12,12.4133333333333,44.4133333333333,46,32,2,11,9,1,0,0,1,1,2
2018-04-13,15.5933333333333,47.9466666666667,44,29,4,12,14,0,0,0,0,0,2
2018-04-14,18.9133333333333,54.0966666666667,46,34,3,9,8,1,1,0,0,0,2
2018-04-15,20.5766666666667,60.1233333333333,44,36,0,9,8,0,1,1,0,0,2
2018-04-16,14.8166666666667,84.48,52,38,2,10,15,0,3,0,0,0,2
2018-04-17,6.09,50.6133333333333,67,44,2,17,21,0,1,0,1,1,2
2018-04-18,12.41,50.3366666666667,44,32,1,8,12,0,0,0,0,0,2
2018-04-19,20.33,38.46,43,32,5,11,9,0,1,0,0,0,2
2018-04-20,9.59,47.8833333333333,43,33,0,8,6,0,0,0,0,0,2
2018-04-21,10.7633333333333,41.8266666666667,39,27,1,10,9,0,1,1,0,0,2
2018-04-22,12.3266666666667,45.13,42,27,0,11,9,0,0,0,0,0,2
2018-04-23,13.6966666666667,69.1033333333333,55,42,2,11,10,0,0,0,0,0,2
2018-04-24,11.7833333333333,96.5266666666667,58,40,1,11,18,0,2,0,0,0,2
2018-04-25,13.9566666666667,96.2566666666667,59,47,1,7,14,0,0,0,0,0,2
2018-04-26,15.8266666666667,69.9333333333333,54,40,0,7,14,0,0,0,2,2,2
2018-04-27,15.2866666666667,73.9366666666667,47,28,1,10,18,0,0,2,0,0,2
2018-04-28,14.2466666666667,66.2,50,36,0,12,11,0,1,1,1,1,2
2018-04-29,15.96,40.02,34,26,2,9,8,0,0,0,1,1,2
2018-04-30,10.5933333333333,40.2533333333333,65,57,2,8,8,0,2,0,0,0,2
2018-05-01,14.0566666666667,42.5133333333333,52,37,2,8,11,1,2,0,0,0,2
2018-05-02,17.7033333333333,42.8733333333333,54,47,3,7,13,0,1,0,0,0,2
2018-05-03,19.8866666666667,51.92,48,32,2,11,10,0,0,0,0,0,2
2018-05-04,20.6433333333333,56.4133333333333,45,34,1,11,13,0,1,0,0,0,2
2018-05-05,22.2733333333333,57.3933333333333,41,26,3,10,10,0,0,0,0,0,2
2018-05-06,20.66,74.8233333333333,36,27,1,6,8,1,1,1,0,0,2
2018-05-07,18.02,61.2766666666667,54,35,6,15,15,0,1,0,0,0,2
2018-05-08,18.2766666666667,60.1833333333333,53,33,3,8,13,0,2,0,0,0,2
2018-05-09,17.25,64.66,53,41,5,13,11,0,1,0,0,0,2
2018-05-10,19.81,62.9533333333333,51,36,1,15,16,0,1,0,1,1,2
2018-05-11,21.3933333333333,66.02,43,33,3,11,10,0,0,0,0,0,2
2018-05-12,22.8266666666667,66.5633333333333,33,28,1,8,9,0,2,0,1,1,2
2018-05-13,24.14,61.3533333333333,34,27,4,8,6,0,3,0,0,0,2
2018-05-14,24.3033333333333,58.07,38,25,1,11,11,0,0,1,1,1,2
2018-05-15,24.8433333333333,61.6133333333333,52,35,1,16,17,0,1,0,0,0,2
2018-05-16,22.6766666666667,80.1633333333333,52,41,2,15,12,0,2,0,0,0,2
2018-05-17,22.26,84.4066666666667,36,25,0,6,9,0,0,0,0,0,2
2018-05-18,22.9966666666667,80.81,50,34,4,15,14,0,3,0,0,0,2
2018-05-19,21.19,91.0666666666667,38,30,0,9,10,0,3,0,0,0,2
2018-05-20,22.5533333333333,82.66,46,34,0,14,12,0,1,1,0,0,2
2018-05-21,23.02,76.3166666666667,46,34,0,13,10,0,2,1,0,0,2
2018-05-22,22.1833333333333,80.68,53,45,2,5,5,0,2,0,0,0,2
2018-05-23,23.3833333333333,74.5666666666667,65,48,2,14,20,1,1,0,0,0,2
2018-05-24,23.9633333333333,74.13,52,39,2,12,15,0,0,0,0,0,2
2018-05-25,22.3633333333333,80.6366666666667,38,30,2,6,7,0,2,0,0,0,2
2018-05-26,22.6233333333333,81.9533333333333,41,28,2,12,19,0,0,1,0,0,2
2018-05-27,22.97,84.2766666666667,39,26,3,12,10,0,2,1,1,1,2
2018-05-28,23.79,79.6066666666667,48,40,2,11,9,0,3,1,1,1,2
2018-05-29,21.65,92.7066666666667,46,30,2,9,13,0,3,2,1,1,2
2018-05-30,23.2933333333333,89.3433333333333,53,38,3,14,15,0,1,0,1,1,2
2018-05-31,23.9166666666667,83.5166666666667,39,30,1,7,10,0,1,1,0,0,2
2018-06-01,23.2233333333333,80.9233333333333,47,40,3,8,9,0,3,0,0,0,2
2018-06-02,24.73,71.3133333333333,45,35,2,8,9,1,0,0,0,0,2
2018-06-03,24.0533333333333,73.69,51,39,1,11,13,0,0,0,0,0,2
2018-06-04,23.96,68.1633333333333,54,40,1,14,13,0,1,0,0,0,2
2018-06-05,21.3366666666667,53.57,44,33,4,7,7,0,1,0,1,1,2
2018-06-06,20.87,61.39,52,39,3,15,16,0,0,1,0,0,2
2018-06-07,22.91,59.7566666666667,34,27,1,9,7,0,0,1,0,0,2
2018-06-08,23.07,69.2433333333333,35,26,2,3,4,1,0,0,1,1,2
2018-06-09,23.97,70.7233333333333,53,28,2,11,14,0,1,0,1,1,2
2018-06-10,24.42,69.2666666666667,40,35,1,6,6,0,1,0,0,0,2
2018-06-11,25.24,70.0133333333333,50,38,1,17,15,0,2,1,0,0,2
2018-06-12,23.6766666666667,70.9,36,27,0,7,10,0,0,0,1,1,2
2018-06-13,19.07,89.95,50,41,2,6,11,0,1,0,0,0,2
2018-06-14,23.9033333333333,79.74,35,25,4,9,12,0,1,0,0,0,2
2018-06-15,25.5966666666667,71.0566666666667,46,35,1,10,12,0,1,0,0,0,2
2018-06-16,24.5333333333333,62.4933333333333,53,36,2,12,13,0,2,0,0,0,2
2018-06-17,25.09,71.9466666666667,42,26,1,11,11,0,0,0,0,0,2
2018-06-18,26.9333333333333,68.5166666666667,42,36,1,5,7,0,0,0,0,0,2
2018-06-19,27.5,65.88,59,47,3,13,17,0,2,0,0,0,2
2018-06-20,27.5466666666667,67.0933333333333,45,33,2,6,9,0,1,0,0,0,2
2018-06-21,26.9566666666667,67.2733333333333,53,39,1,14,12,0,1,0,1,1,2
2018-06-22,25.2933333333333,75.7233333333333,59,36,4,21,17,0,1,1,0,0,2
2018-06-23,25.6266666666667,67.6133333333334,34,27,0,5,10,0,0,1,0,0,2
2018-06-24,25.18,66.68,43,32,1,6,9,0,0,0,1,1,2
2018-06-25,27.25,62.07,53,36,4,14,16,0,1,0,0,0,2
2018-06-26,25.4433333333333,70.5966666666667,39,30,5,9,10,0,1,0,0,0,2
2018-06-27,23.5166666666667,82.21,46,35,3,7,10,0,0,0,1,1,2
2018-06-28,23.6533333333333,81.1766666666667,45,31,3,2,12,0,0,0,1,1,2
2018-06-29,25.3966666666667,75.5366666666667,53,37,1,16,12,0,1,0,0,0,2
2018-06-30,26.5933333333333,68.1,31,22,1,6,7,0,0,0,0,0,2
2018-07-01,26.9133333333333,73.2033333333333,37,30,4,8,7,0,0,0,0,0,2
2018-07-02,26.96,72.4433333333333,56,41,3,8,13,0,0,0,0,0,2
2018-07-03,25.96,79.08,44,32,3,12,12,0,5,1,1,1,2
2018-07-04,27.8933333333333,66.99,39,27,1,15,11,1,2,0,0,0,2
2018-07-05,26.9,68.9966666666667,42,28,1,11,12,0,2,1,0,0,2
2018-07-06,26.5966666666667,72.31,51,37,2,14,14,0,1,1,0,0,2
2018-07-07,26.6033333333333,71.4533333333333,41,35,2,8,8,0,1,0,2,2,2
2018-07-08,19.7033333333333,82.5766666666667,42,34,2,6,9,0,0,0,0,0,2
2018-07-09,20.5233333333333,60.16,44,34,2,10,11,0,0,0,0,0,2
2018-07-10,23.3966666666667,60.9866666666667,46,36,0,8,8,0,1,0,0,0,2
2018-07-11,25.8233333333333,61.09,50,37,2,14,16,0,1,1,1,1,2
2018-07-12,27.4566666666667,62.2433333333333,36,22,3,9,11,0,3,0,1,1,2
2018-07-13,26.9333333333333,70.4,48,33,4,13,16,0,0,0,0,0,2
2018-07-14,24.8966666666667,71.16,50,38,3,14,16,0,0,0,0,0,2
2018-07-15,25.19,72.0266666666667,39,28,3,9,6,0,0,0,0,0,2
2018-07-16,27.3566666666667,68.4766666666667,50,35,2,14,16,0,2,0,0,0,2
2018-07-17,25.54,79.61,39,28,1,6,9,0,1,0,0,0,2
2018-07-18,26.4266666666667,73.6066666666667,38,22,1,8,12,0,0,0,0,0,2
2018-07-19,26.1133333333333,55.66,38,22,1,11,8,0,1,0,0,0,2
2018-07-20,23.0233333333333,71.81,36,29,3,7,10,0,2,1,1,1,2
2018-07-21,23.81,68.1266666666667,39,30,2,5,5,0,0,0,0,0,2
2018-07-22,24.3866666666667,70.6433333333333,48,33,0,15,16,0,1,0,0,0,2
2018-07-23,23.31,74.1233333333333,47,38,1,14,14,0,1,0,0,0,2
2018-07-24,22.9866666666667,82.6133333333333,43,33,2,11,13,0,0,0,1,1,2
2018-07-25,24.2233333333333,79.2933333333333,61,39,0,14,17,0,2,0,0,0,2
2018-07-26,23.5533333333333,82.5033333333333,45,36,2,12,12,0,2,0,1,1,2
2018-07-27,25.4866666666667,65.27,40,31,3,7,12,0,2,0,0,0,2
2018-07-28,25.8533333333333,65.42,55,46,1,10,10,1,0,0,0,0,2
2018-07-29,25.2533333333333,62.24,51,44,3,10,7,0,1,0,0,0,2
2018-07-30,25.7133333333333,68.88,57,42,1,12,13,0,2,0,0,0,2
2018-07-31,25.7766666666667,76.2833333333333,39,28,2,7,11,0,0,0,0,0,2
2018-08-01,24.5933333333333,81.7933333333333,42,28,2,10,11,0,1,0,0,0,2
2018-08-02,23.3833333333333,88.62,31,19,0,12,11,0,0,0,0,0,2
2018-08-03,23.3866666666667,85.2633333333333,41,30,1,7,11,0,0,0,0,0,2
2018-08-04,23.8033333333333,84.7833333333333,38,33,2,6,7,0,2,0,0,0,2
2018-08-05,24.5433333333333,79.6833333333333,35,30,2,4,7,0,0,0,0,0,2
2018-08-06,26.32,72.93,43,33,2,14,16,0,4,0,0,0,2
2018-08-07,25.97,74.2733333333333,50,34,2,10,14,0,0,0,0,0,2
2018-08-08,26.4966666666667,72.64,38,27,1,10,11,0,1,0,1,1,2
2018-08-09,26.0933333333333,70.9233333333333,52,32,2,18,18,0,2,0,0,0,2
2018-08-10,25.75,70.45,41,32,0,7,8,0,1,0,0,0,2
2018-08-11,25.1733333333333,75.17,29,13,0,9,13,0,0,0,0,0,2
2018-08-12,24.7066666666667,79.8166666666667,40,32,1,4,7,0,0,0,0,0,2
2018-08-13,24.7,77.2433333333333,53,41,3,2,8,0,2,0,1,1,2
2018-08-14,23.55,75.19,54,44,0,7,10,0,2,0,0,0,2
2018-08-15,24.12,71.4733333333333,43,38,1,4,3,0,0,0,0,0,2
2018-08-16,25.0566666666667,72.1833333333333,42,33,2,9,4,1,1,0,0,0,2
2018-08-17,26.0633333333333,71.9666666666667,38,32,0,7,6,0,1,0,1,1,2
2018-08-18,26.1433333333333,74.95,30,27,4,7,2,0,2,0,0,0,2
2018-08-19,24.5933333333333,83.2733333333333,40,30,0,10,10,0,0,0,0,0,2
2018-08-20,25.25,80.4033333333334,43,32,2,8,6,0,0,0,0,0,2
2018-08-21,25.6033333333333,82.2466666666667,36,27,1,11,7,0,2,0,1,1,2
2018-08-22,23.72,84.8666666666667,64,43,2,16,16,0,0,0,2,2,2
2018-08-23,21.9633333333333,75.18,45,33,2,8,12,0,1,0,0,0,2
2018-08-24,19.1466666666667,64.1566666666667,51,41,0,10,11,1,1,0,0,0,2
2018-08-25,19.5366666666667,66.9533333333333,36,27,1,6,9,0,0,0,1,1,2
2018-08-26,21.7566666666667,74.4,44,29,1,13,15,0,1,0,1,1,2
2018-08-27,24.41,72.48,63,40,2,19,20,0,0,0,0,0,2
2018-08-28,25.77,72.8466666666667,51,43,1,9,17,0,0,0,0,0,2
2018-08-29,26.17,71.5933333333333,45,31,3,10,13,0,3,0,0,0,2
2018-08-30,26.6733333333333,69.2933333333333,53,33,3,14,16,0,1,0,0,0,2
2018-08-31,26.1033333333333,71.0466666666667,47,38,2,10,13,0,1,0,0,0,2
2018-09-01,25.81,72.3033333333333,34,24,0,11,7,0,1,0,1,1,2
2018-09-02,26.2533333333333,72.48,49,32,1,12,12,0,2,0,1,1,2
2018-09-03,25.35,75.7166666666667,51,35,3,11,13,0,0,1,0,0,2
2018-09-04,26.3066666666667,72.3666666666667,52,41,2,7,6,0,1,0,0,0,2
2018-09-05,26.5833333333333,73.2733333333334,48,36,3,8,13,0,0,0,0,0,2
2018-09-06,26.0766666666667,76.2666666666667,44,36,1,7,12,0,1,0,0,0,2
2018-09-07,26.18,72.85,39,29,2,11,9,0,1,0,0,0,2
2018-09-08,26.4433333333333,69.82,44,29,0,10,13,0,1,0,1,1,2
2018-09-09,25.2333333333333,77.2233333333333,39,32,2,6,5,0,1,0,0,0,2
2018-09-10,22.14,85.6466666666667,42,29,1,9,12,0,1,0,0,0,2
2018-09-11,22.2233333333333,89.0666666666667,60,48,1,14,14,0,1,2,2,2,2
2018-09-12,24.37,85.2666666666667,45,32,2,11,13,0,0,0,0,0,2
2018-09-13,25.6033333333333,79.9933333333333,35,22,1,13,10,0,1,1,1,1,2
2018-09-14,25.94,70.3533333333333,52,35,2,12,18,0,1,0,0,0,2
2018-09-15,25.2333333333333,74.3966666666667,39,31,1,5,6,0,1,1,1,1,2
2018-09-16,22.1966666666667,91.58,58,37,2,11,13,0,3,2,1,1,2
2018-09-17,21.41,97.0633333333333,41,32,1,9,12,0,0,0,0,0,2
2018-09-18,24.6666666666667,78.82,42,31,0,12,12,0,1,0,0,0,2
2018-09-19,23.6533333333333,72.33,52,40,2,10,7,0,2,0,0,0,2
2018-09-20,24.9966666666667,71.75,42,28,3,12,14,0,2,0,0,0,2
2018-09-21,25.4833333333333,71.8166666666667,53,32,5,16,13,0,2,0,0,0,2
2018-09-22,23.8233333333333,76.0766666666667,52,36,2,10,16,0,1,0,0,0,2
2018-09-23,24.5533333333333,73.81,43,32,1,6,9,0,0,0,0,0,2
2018-09-24,21.7033333333333,84.5666666666667,37,27,4,5,14,0,0,0,0,0,2
2018-09-25,18.71,95.8233333333333,41,30,1,8,8,0,2,1,1,1,2
2018-09-26,22.0766666666667,83.5066666666667,50,37,1,9,16,0,2,0,0,0,2
2018-09-27,24.0966666666667,80.57,57,43,2,14,13,0,3,1,0,0,2
2018-09-28,23.63,82.9933333333333,43,32,0,8,12,0,1,2,0,0,2
2018-09-29,23.2,80.0733333333333,51,36,1,5,12,0,0,0,0,0,2
2018-09-30,23.1566666666667,78.9433333333333,30,16,0,7,18,0,0,0,0,0,2
2018-10-01,20.6066666666667,90.16,64,49,1,17,11,0,0,0,0,0,2
2018-10-02,21.88,76.76,54,38,1,14,26,0,2,2,0,0,2
2018-10-03,22.2033333333333,74.7666666666667,49,35,4,12,12,0,0,0,1,1,2
2018-10-04,23.55,73.7533333333333,54,32,2,15,13,0,3,1,0,0,2
2018-10-05,24.4833333333333,71.7133333333333,51,29,1,14,11,0,1,1,2,2,2
2018-10-06,25.4866666666667,71.2266666666667,52,43,2,9,13,0,2,0,0,0,2
2018-10-07,24.7766666666667,80.3966666666667,32,23,0,8,8,0,0,0,1,1,2
2018-10-08,23.96,81.7733333333333,40,26,1,10,13,0,0,0,0,0,2
2018-10-09,23.9266666666667,80.53,50,40,1,18,8,0,1,0,0,0,2
2018-10-10,21.6633333333333,89.22,44,37,0,11,6,0,0,1,0,0,2
2018-10-11,22.05,98.52,45,33,1,8,9,0,2,1,2,2,2
2018-10-12,18.16,76.5033333333333,45,25,1,16,21,0,5,0,0,0,2
2018-10-13,15.8733333333333,58.19,30,22,1,8,7,0,0,0,1,1,2
2018-10-14,14.5766666666667,64.57,50,36,3,16,9,0,2,0,0,0,2
2018-10-15,13.9266666666667,89.1133333333333,45,32,2,15,11,0,0,2,1,1,2
2018-10-16,19.92,81.88,51,34,2,17,17,0,1,0,0,0,2
2018-10-17,20.45,83.6566666666667,44,31,1,4,11,0,0,2,3,3,2
2018-10-18,15.1733333333333,60.1633333333333,43,31,4,15,15,0,2,0,0,0,2
2018-10-19,10.96,64.7633333333333,53,35,1,15,15,0,0,0,0,0,2
2018-10-20,12.62,80.8,41,28,2,8,10,1,3,1,0,0,2
2018-10-21,12.07,68.0666666666667,32,21,3,11,13,0,1,0,0,0,2
2018-10-22,7.80333333333333,55.3233333333333,40,24,2,12,14,0,1,0,0,0,2
2018-10-23,9.60333333333333,65.75,40,27,0,8,13,0,1,0,0,0,2
2018-10-24,11.4833333333333,65.7266666666667,49,40,2,13,12,0,2,0,0,0,2
2018-10-25,10.3233333333333,61.3833333333333,41,32,3,8,5,0,1,0,0,0,2
2018-10-26,8.15,81.56,41,30,0,5,8,0,0,0,1,1,2
2018-10-27,7.13,98.4033333333333,38,25,1,9,11,0,1,0,0,0,2
2018-10-28,11.01,73.03,45,38,1,3,4,0,0,0,0,0,2
2018-10-29,12.09,63.32,66,44,1,13,16,0,0,3,1,1,2
2018-10-30,10.0633333333333,60.1466666666667,50,36,2,11,13,0,0,0,0,0,2
2018-10-31,10.5533333333333,68.1633333333333,29,22,3,1,4,1,1,1,0,0,2
2018-11-01,14.0066666666667,80.2833333333333,42,25,4,10,13,0,0,0,0,0,2
2018-11-02,18.4566666666667,82.7266666666667,36,21,1,14,10,0,1,0,0,0,2
2018-11-03,11.0933333333333,92.5366666666667,36,28,4,11,12,0,4,1,0,0,2
2018-11-04,8.32333333333333,62.83,46,33,1,9,12,0,1,0,0,0,2
2018-11-05,8.86333333333333,88.2566666666667,52,43,0,6,10,0,0,0,0,0,2
2018-11-06,13.57,95.9966666666667,52,37,1,7,10,0,0,0,1,1,2
2018-11-07,12.3366666666667,96.0033333333333,47,35,2,13,8,0,1,0,0,0,2
2018-11-08,14.2766666666667,66.53,43,31,1,6,10,0,0,0,0,0,2
2018-11-09,12.4366666666667,69.9,53,34,0,15,20,0,0,0,2,2,2
2018-11-10,5.48666666666667,99.9533333333333,28,21,0,4,6,0,0,0,0,0,2
2018-11-11,3.30666666666667,55.8533333333333,31,24,1,5,7,0,1,0,0,0,2
2018-11-12,3.11666666666667,62.96,46,34,1,12,9,0,2,0,0,0,2
2018-11-13,4.36666666666667,92.4166666666667,57,39,0,12,14,0,1,0,0,0,2
2018-11-14,7.89,93.21,47,30,1,11,12,0,0,0,0,0,2
2018-11-15,3.97333333333333,84.65,34,18,3,11,10,0,0,1,0,0,2
2018-11-16,1.45666666666667,97.0333333333333,43,32,3,14,11,0,2,0,0,0,2
2018-11-17,6.16666666666667,66.1566666666667,33,24,0,8,10,0,0,0,1,1,2
2018-11-18,7.48666666666667,66.12,43,36,1,9,11,0,3,1,0,0,2
2018-11-19,7.52666666666667,78.6533333333333,45,30,2,10,19,1,0,0,0,0,2
2018-11-20,10.01,79.37,60,45,2,12,15,1,2,0,0,0,2
2018-11-21,6.23,65.54,42,30,1,6,6,0,0,0,0,0,2
2018-11-22,6.94,52.1666666666667,37,26,2,7,10,0,0,1,0,0,2
2018-11-23,6.75666666666667,63.8133333333333,31,24,1,6,10,0,1,0,0,0,2
2018-11-24,1.63666666666667,70.2133333333333,43,32,1,6,11,0,0,0,0,0,2
2018-11-25,3.61333333333333,97.1166666666667,40,23,3,9,16,0,1,0,1,1,2
2018-11-26,7.1,90.6533333333333,71,43,5,13,19,0,0,1,0,0,2
2018-11-27,6.27333333333333,65.7866666666667,45,33,1,14,15,0,0,0,1,1,2
2018-11-28,0.47,52.0433333333333,49,37,2,9,10,0,0,0,0,0,2
2018-11-29,0.103333333333333,54.0033333333333,46,30,2,13,15,0,1,0,0,0,2
2018-11-30,4.55333333333333,63.22,29,21,1,4,7,0,0,0,0,0,2
2018-12-01,10.5666666666667,93.9033333333333,31,18,1,13,10,0,1,0,0,0,2
2018-12-02,10.0033333333333,96.9133333333333,46,33,0,13,9,0,1,0,0,0,2
2018-12-03,11.3,91.1366666666667,44,34,1,7,12,0,1,0,0,0,2
2018-12-04,10.0266666666667,51.5333333333333,43,33,1,5,12,0,0,0,1,1,2
2018-12-05,4.51,58.92,52,37,1,8,8,0,2,0,1,1,2
2018-12-06,0.0633333333333333,60.9066666666667,43,28,0,16,10,0,1,0,0,0,2
2018-12-07,0.63,64.5533333333334,42,24,5,13,16,0,0,0,0,0,2
2018-12-08,3.72666666666667,64.52,45,33,1,12,12,0,0,0,0,0,2
2018-12-09,1.73666666666667,76.0933333333333,14,10,0,3,4,0,0,0,0,0,2
2018-12-10,-0.24,99.13,36,21,3,8,10,0,0,0,0,0,2
2018-12-11,0.996666666666667,85.21,56,39,3,13,9,0,1,2,0,0,2
2018-12-12,2.51333333333333,49.3933333333333,41,29,2,12,18,0,0,0,0,0,2
2018-12-13,2.36666666666667,61.5733333333333,54,31,0,13,22,0,1,0,0,0,2
2018-12-14,4.56,70.0633333333333,53,34,2,13,15,0,2,0,1,1,2
2018-12-15,5.03666666666667,95.7866666666667,29,18,1,7,10,0,1,0,1,1,2
2018-12-16,5.76,100.023333333333,40,22,1,12,15,0,0,1,0,0,2
2018-12-17,8.86333333333333,71.9,48,31,3,12,12,0,1,0,1,1,2
2018-12-18,8.82666666666667,48.22,48,34,3,14,14,0,0,0,1,1,2
2018-12-19,5.89,51.1,50,31,1,9,13,0,1,0,0,0,2
2018-12-20,4.62,79.5,62,46,3,16,21,0,1,0,0,0,2
2018-12-21,9.12666666666667,91.1133333333333,52,31,1,13,20,0,1,0,0,0,2
2018-12-22,8.14666666666667,76.4966666666667,34,19,1,12,8,1,3,0,0,0,2
2018-12-23,3.61333333333333,66.2833333333333,47,30,2,16,20,0,0,0,0,0,2
2018-12-24,3.91,78.66,37,21,2,10,17,0,1,0,0,0,2
2018-12-25,3.39333333333333,56.7133333333333,37,18,1,13,14,0,0,2,0,0,2
2018-12-26,3.06333333333333,64.99,43,25,1,14,17,0,2,0,0,0,2
2018-12-27,4.35,65.6366666666667,60,35,1,17,21,0,0,0,0,0,2
2018-12-28,3.91333333333333,85.19,42,27,2,12,19,0,1,0,0,0,2
2018-12-29,8.35,100.046666666667,29,23,0,10,12,0,2,1,1,1,2
2018-12-30,11.8266666666667,73.1266666666667,40,28,2,1,6,0,0,0,0,0,2
2018-12-31,11.0066666666667,85.1566666666667,31,20,1,6,6,0,0,0,1,1,2
2019-01-01,13.34,98.13,46,34,0,5,9,0,0,0,1,1,2
2019-01-02,11.6133333333333,85.0966666666667,49,27,3,13,14,0,1,0,0,0,2
2019-01-03,8.69666666666667,90.0866666666667,54,34,2,14,12,0,0,0,0,0,2
2019-01-04,10.4333333333333,94.9133333333334,66,45,1,7,15,1,2,0,2,2,2
2019-01-05,8.41,96.1,47,31,2,14,16,0,1,0,0,0,2
2019-01-06,8.89666666666667,59.1766666666667,48,38,0,5,10,0,0,0,1,1,2
2019-01-07,11.7266666666667,52.9866666666667,48,32,2,11,11,0,0,0,0,0,2
2019-01-08,8.55,66.0966666666667,53,39,2,16,13,0,2,0,0,0,2
2019-01-09,11.3566666666667,58.9533333333333,42,30,3,9,13,0,0,0,0,0,2
2019-01-10,3.66666666666667,39.42,39,25,6,10,15,0,1,0,1,1,2
2019-01-11,0,47.3666666666667,48,28,2,12,13,0,0,1,1,1,2
2019-01-12,0.943333333333333,53.9233333333333,38,26,1,6,10,0,0,0,1,1,2
2019-01-13,1.40333333333333,70.4466666666667,45,35,3,14,14,0,1,0,0,0,2
2019-01-14,0.966666666666667,96.0166666666667,39,27,1,11,11,1,1,0,0,0,2
2019-01-15,3.34333333333333,84.3233333333333,56,34,1,14,16,0,1,0,0,0,2
2019-01-16,2.05666666666667,71.6933333333333,43,33,1,11,13,0,0,0,0,0,2
2019-01-17,4.12666666666667,65.8633333333333,53,26,1,18,23,0,3,1,1,1,2
2019-01-18,2,91.35,43,32,2,11,17,0,1,0,1,1,2
2019-01-19,6,90.9166666666667,44,28,2,8,11,0,1,0,0,0,2
2019-01-20,8.19333333333333,93.5666666666667,47,34,3,9,19,0,0,0,0,0,2
2019-01-21,-0.93,46.2533333333333,43,30,0,16,15,0,0,0,0,0,2
2019-01-22,-3.68333333333333,35.37,50,31,2,13,24,0,4,1,0,0,2
2019-01-23,-2.06333333333333,48.1233333333333,53,32,3,17,21,0,2,0,0,0,2
2019-01-24,6.46666666666667,93.69,54,30,0,19,23,1,0,1,0,0,2
2019-01-25,4.88666666666667,62.1266666666667,56,36,0,16,15,0,1,0,1,1,2
2019-01-26,0.263333333333333,48.3266666666667,29,16,1,7,13,0,1,0,0,0,2
2019-01-27,1.15333333333333,48.85,62,45,0,14,25,0,1,1,0,0,2
2019-01-28,2.00333333333333,66.9,55,35,2,22,9,0,2,0,0,0,2
2019-01-29,4.66,63.6733333333333,43,28,1,11,17,0,0,0,0,0,2
2019-01-30,0.536666666666667,59.8366666666667,51,32,2,13,13,0,1,0,0,0,2
2019-01-31,-1.52666666666667,37.29,54,39,3,21,18,1,1,1,1,1,2
2019-02-01,-0.9,51.73,45,24,2,9,18,0,0,0,0,0,2
2019-02-02,3.87666666666667,60.54,57,33,3,17,17,0,1,0,1,1,2
2019-02-03,8.53666666666667,55.6966666666667,45,31,2,11,12,0,0,0,1,1,2
2019-02-04,9.1,61.0333333333333,59,39,0,16,26,0,1,0,0,0,2
2019-02-05,10.5633333333333,65.6233333333333,46,28,2,17,16,0,2,0,1,1,2
2019-02-06,14.41,67.06,51,32,2,19,17,0,0,0,0,0,2
2019-02-07,14.45,97.78,53,28,2,22,25,0,0,0,0,0,2
2019-02-08,20.1366666666667,66.3033333333333,41,28,2,11,14,0,0,0,0,0,2
2019-02-09,10.2633333333333,31.4533333333333,40,30,0,10,11,0,2,0,0,0,2
2019-02-10,4.12666666666667,35.45,55,35,1,15,19,0,0,0,0,0,2
2019-02-11,2.44,71.1433333333333,78,48,1,19,25,0,2,1,3,3,2
2019-02-12,5.71,100.023333333333,60,42,4,26,18,0,2,0,1,1,2
2019-02-13,4.61333333333333,86.1366666666667,50,36,3,15,17,0,1,0,0,0,2
