Date,sumCTL,areacode,Year,substance,depressed,suicide,self_harm,stress_anxiety,relationship,bereavement,bully,isolated,eating,abuse,lgbtq,other,racism,covid_19,sexual_abuse,emotional_abuse,uspecified_abuse,Time
2020-01-13,1,225,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-13,1,504,2020,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Before
2020-01-13,1,337,2020,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,Before
2020-01-13,1,985,2020,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,Before
2020-01-13,1,318,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,318,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,225,2020,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,504,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,225,2020,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-14,1,337,2020,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,225,2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,318,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,504,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,225,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-14,1,337,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,504,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,504,2020,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2020-01-14,1,318,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,225,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,504,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,337,2020,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,337,2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,318,2020,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-14,1,318,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,985,2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,318,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,985,2020,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,504,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,318,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,318,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,985,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,318,2020,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,318,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,318,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,504,2020,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,Before
2020-01-15,1,504,2020,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-15,1,985,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,318,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,337,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-15,1,985,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,337,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,337,2020,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Before
2020-01-15,1,504,2020,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Before
2020-01-15,1,337,2020,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,318,2020,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,225,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,318,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,504,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,504,2020,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,337,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Before
2020-01-15,1,318,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,337,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,225,2020,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-15,1,318,2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,504,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,985,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,504,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,337,2020,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,504,2020,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,318,2020,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,225,2020,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,985,2020,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2020-01-16,1,225,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-16,1,318,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,504,2020,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Before
2020-01-16,1,225,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,504,2020,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,504,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,337,2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,318,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-16,1,318,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-16,1,318,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-17,1,318,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,318,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,318,2020,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-17,1,504,2020,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,504,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,504,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,504,2020,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,Before
2020-01-17,1,225,2020,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-17,1,318,2020,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,985,2020,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Before
2020-01-17,1,225,2020,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,318,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-17,1,337,2020,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,504,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,225,2020,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,225,2020,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,985,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,318,2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,337,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,504,2020,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-17,1,337,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-18,1,504,2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,318,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,225,2020,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,318,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,985,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,985,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,985,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,318,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,337,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Before
2020-01-18,1,504,2020,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,337,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,985,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-18,1,225,2020,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,337,2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,504,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Before
2020-01-18,1,337,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-18,1,504,2020,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,985,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-18,1,225,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,318,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-18,1,985,2020,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-18,1,504,2020,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,985,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,337,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,318,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2020-01-18,1,504,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,225,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-18,1,504,2020,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-18,1,225,2020,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,Before
2020-01-18,1,225,2020,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,337,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,337,2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,504,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,985,2020,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,225,2020,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-19,1,504,2020,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,985,2020,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,985,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,985,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,318,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,504,2020,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,504,2020,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,225,2020,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,337,2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,318,2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,504,2020,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-19,1,318,2020,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Before
2020-01-19,1,225,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,318,2020,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,504,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,985,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,225,2020,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Before
2020-01-19,1,225,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,985,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,504,2020,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,318,2020,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,318,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-19,1,337,2020,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-19,1,337,2020,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,318,2020,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-20,1,318,2020,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,504,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,985,2020,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,225,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,225,2020,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,504,2020,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,504,2020,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Before
2020-01-20,1,225,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,985,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,985,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,337,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,504,2020,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,504,2020,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,Before
2020-01-20,1,225,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2020-01-20,1,225,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,225,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-20,1,985,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-20,1,504,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,337,2020,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Before
2020-01-21,1,504,2020,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Before
2020-01-21,1,504,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Before
2020-01-21,1,504,2020,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,504,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,504,2020,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Before
2020-01-21,1,318,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,225,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,225,2020,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Before
2020-01-21,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-21,1,225,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,337,2020,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,504,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,225,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,337,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,504,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,985,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,504,2020,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-21,1,318,2020,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,318,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2020-01-22,1,318,2020,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-22,1,504,2020,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,318,2020,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,318,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,225,2020,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-22,1,318,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,318,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,337,2020,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,985,2020,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,225,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,985,2020,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,225,2020,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,225,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,504,2020,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Before
2020-01-22,1,225,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-22,1,337,2020,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,337,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,337,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,318,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,318,2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,225,2020,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,337,2020,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,504,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,225,2020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,318,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,337,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,318,2020,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Before
2020-01-23,1,504,2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,504,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,985,2020,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,225,2020,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Before
2020-01-23,1,318,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-23,1,225,2020,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-24,1,985,2020,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-24,1,504,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-24,1,318,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2020-01-24,1,504,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-24,1,318,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2020-01-24,1,985,2020,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Before
2020-01-24,1,225,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-24,1,985,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-24,1,337,2020,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-24,1,225,2020,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-24,1,504,2020,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,Before
2020-01-24,1,225,2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2020-01-24,1,225,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-24,1,225,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2020-01-24,1,985,2020,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2020-01-24,1,225,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
